date,rating,ulasan_mentah,text,sentiment
N/A,0,Sukses dan tambah berkembang.. Pelayanannya semakin ramah dan cepat...,sukses dan tambah kembang pelayananya makin ramah dan cepat,positive
N/A,0,"Pelayanan'nya baik dan sopan"" makasih ya ........",layan nya baik dan sopan terima kasih ya,positive
N/A,0,"Tempatnya nyaman, harga aman, pelayanan bagus",tempat nyaman harga aman layan bagus,positive
N/A,0,Sedikit kurang ramah tapi langganan,sedikit kurang ramah tapi langanan,negative
N/A,0,"Pelayanan memuaskan dan membantu, barang lengkap dari store lain",layan muas dan bantu barang lengkap dari store lain,positive
N/A,0,"Tempatnya nyaman, staffnya ramah, lengkap juga barangnya",tempat nyaman staf ramah lengkap juga barang,positive
N/A,0,Good place good price,good place good price,positive
N/A,0,Pelayanan memuaskan. Penjual ramah..,layan muas jual ramah,positive
N/A,0,bagus dan baik pelayanan mas nya,bagus dan baik layan mas nya,positive
N/A,0,"Pelayanan lumayan bagus, pilihan hp lengkap",layan lumayan bagus pilih hp lengkap,positive
N/A,0,"Pelayanan bagus, tempat nyaman, dan harganya murah",layan bagus tempat nyaman dan harga murah,positive
N/A,0,Abang abang dan mbak mbaknya baik banget mau ngejelasin panjang lebar pertanyaan pertanyaanku yg gada habisnya. Sangat membantu .Terimakasih,abang abang dan mbak mbak baik banget mau ngejelasin panjang lebar tanya tanya yang enggak ada habis sangat bantu terimakasih,positive
N/A,0,Pelayanan sangat baik dan puas,layan sangat baik dan puas,positive
N/A,0,Aksesorisnya lengkap dengan harga yang cukup terjangkau,aksesorisnya lengkap dengan harga yang cukup jangkau,positive
N/A,0,Pelayanannya sangat baik..mbak nya menjelaskan secara detail beberapa merk HP yg lagi saya cari..mbak nya jg sabar.. Saya dan kakak saya langganan kalau beli hp baru pasti ke tiga putra..kalau bisa bonusnya di tambah dong..atau adain promosi/undian biar makin menarik para konsumen..,pelayananya sangat baik mbak nya jelas cara detail beberapa merk hp yang lagi saya cari mbak nya juga sabar saya dan kakak saya langanan kalau beli hp baru pasti ke tiga putra kalau bisa bonus di tambah dong atau ada promosi undi biar makin tarik para konsumen,positive
N/A,0,"Pelayanan bagus, rekomendasikan",layan bagus rekomendasi,positive
N/A,0,Baik pelayanannya dan ramah,baik pelayananya dan ramah,positive
N/A,0,Parkirnya gratis :-D,parkir gratis di,positive
N/A,0,Sangat bagus pelayananya,sangat bagus pelayananya,positive
N/A,0,Tokonya bagus dan pelayanan ramah,toko bagus dan layan ramah,positive
N/A,0,Pelayanan yang sangat ramah dan rekomendasi banget PS01538,layan yang sangat ramah dan rekomendasi banget pas,positive
N/A,0,"Pelayanan yang baik, jelas dan cepat. Makasih",layan yang baik jelas dan cepat terima kasih,positive
N/A,0,"Pelayanan memuaskan, mbaknya ramah.",layan muas mbak ramah,positive
N/A,0,Lengkap dan ramah PD01529,lengkap dan ramah pada,positive
N/A,0,Sangat puas dan pelayanannya sangat baik,sangat puas dan pelayananya sangat baik,positive
N/A,0,Pelayanan ramah dan cepat. PS0478,layan ramah dan cepat pas,positive
N/A,0,Pelayanan nya baik,layan nya baik,positive
N/A,0,Lumayan sih,lumayan sih,positive
N/A,0,"Review ini saya edit, karena yang kasih bintang bukan saya melainkan bagian quality check hp. Yang minta di loginin google nanti pasti di kasih bintang sendiri, kurang fair aja sih menurut saya review reviewnya seperti pemaksaan aja! Pengalaman beli di sini biasa aja salesnya kayak gak niat jual hp malah bingung benerin giginya gara gara ada sisa makanan, untuk harga biasa gak terlalu murah juga, selisih 50rb sama official store samsung (free power bank lagi), di sini gak dpet power bank cman dpet tas . Saya kasih bintang 3 untuk 3 putra",review ini saya edit karena yang kasih bintang bukan saya lain bagi quality check hp yang minta di loginin google nanti pasti di kasih bintang sendiri kurang fair saja sih turut saya review reviewnya seperti paksa saja alam beli di sini biasa saja salesnya kayak enggak niat jual hp malah bingung benerin gigi gara gara ada sisa makan untuk harga biasa enggak terlalu murah juga selisih ribu sama oficial store samsung free power bank lagi di sini enggak dpet power bank cuman dpet tas saya kasih bintang untuk putra,negative
N/A,0,"Barang memuaskan,pelayanan nya juga ramah, recomended tempat buat beli hp",barang muas layan nya juga ramah recomended tempat buat beli hp,positive
N/A,0,"Pelayanan cepat, ramah, kualitas terjamin, dan harga murah. Thanks, Tiga Putra Kawi!",layan cepat ramah kualitas jamin dan harga murah thanks tiga putra kawi,positive
N/A,0,Ramah mas sama mbk nya,ramah mas sama mbak nya,positive
N/A,0,Temat belanja kebutuhan hp yg nyaman,temat belanja butuh hp yang nyaman,positive
N/A,0,Parkirnya nyaman,parkir nyaman,positive
N/A,0,Puas .. murah dibanding tempat lain,puas murah banding tempat lain,positive
N/A,0,Pelayanan istimewa dan menyesuaikan dengan konsumen...,layan istimewa dan sesuai dengan konsumen,positive
N/A,0,Nyaman dan nyaman,nyaman dan nyaman,positive
N/A,0,Alhamdulillah kami sangat puas dengan semua pelayanannya. Sukses terus untuk 3 putra,alhamdulilah kami sangat puas dengan semua pelayananya sukses terus untuk putra,positive
N/A,0,"Kualitas oppo f7, pelayanan, dan sistem kreditnya lengkap. Recommended 100%",kualitas opo layan dan sistem kredit lengkap recomended,positive
N/A,0,Tempatnya nyaman dan semoga ke depannya lebih maju lagi,tempat nyaman dan moga ke depa lebih maju lagi,positive
N/A,0,Ramah,ramah,positive
N/A,0,"Baru 1 bulan pemakaian, tempered Glassed samsung S8 sudah pecah ! Kualitas dipertanyakan, be a smart buyer, banyak toko yang lebih baik dan lebih berkualiatas.",baru bulan pakai tempered glased samsung si sudah pecah kualitas tanya be smart buyer banyak toko yang lebih baik dan lebih berkualiatas,negative
N/A,0,Pelayanan baik dan memuaskan...,layan baik dan muas,positive
N/A,0,"Pelayanan memuaskan, tempat nyaman",layan muas tempat nyaman,positive
N/A,0,"Ramah but agak lumayan mahal.. Pembayaran menggunakan kartu debit via edc masih kenak charges, that is the small things can make annoyed,kalo pake credit card sihh ga masalah, ini debit card gaeesss..",ramah but agak lumayan mahal bayar mengunakan kartu debit via edc masih nak charges that is the smal things can pakai anoyed kalo pakai credit card sih enggak masalah ini debit card gaees,negative
N/A,0,"Tempatnya nyaman, dan karyawan nya ramah ramah",tempat nyaman dan karyawan nya ramah ramah,positive
N/A,0,Quick respond... A.S.A.P... garansi dan jaminan kualitas... huwalaaah,quick respond si garansi dan jamin kualitas huwalah,positive
N/A,0,Pelayanan bagus mbak gayatri,layan bagus mbak gayatri,positive
N/A,0,Kempat kalinya beli hp di sin dlm setahun menyenangkan,kempat kali beli hp di sin dalam tahun senang,positive
N/A,0,"Pelayanan sangat baik, harga juga murah",layan sangat baik harga juga murah,positive
N/A,0,Pelayanan sudah cukup memuaskan,layan sudah cukup muas,positive
N/A,0,Good servies,good servies,positive
N/A,0,Good place. Good people,good place good people,positive
N/A,0,"Good services, good devices :)",good services good devices,positive
N/A,0,"Pelayanan cepat, peka terhadap customer, ramah",layan cepat peka hadap customer ramah,positive
N/A,0,"Good places to buy smartphone, the staff is very friendly, i have bring my grandma to this place to buy smartphone",good places tapi buy smartphone the staf is very friendly have bring my grandma tapi this place tapi buy smartphone,positive
N/A,0,"Customer servis nya baik"" dan murah senyum semua, dan pelayanan bagus.",customer servis nya baik dan murah senyum semua dan layan bagus,positive
N/A,0,"Lengkap, wktu dulu sy cari hp android disini banyak semua yg sudah gajual yg tipe yg sy cari, semua banyak yg seri hybird, tapi disini masih ada sehingga kartu saya bisa terpakai semua, gak kebuang karena hybird system",lengkap waktu dulu saya cari hp android sini banyak semua yang sudah gajual yang tipe yang saya cari semua banyak yang seri hybird tapi sini masih ada sehinga kartu saya bisa pakai semua enggak buang karena hybird system,positive
N/A,0,Ramah . Memuaskan,ramah muas,positive
N/A,0,Sangat memuaskan. Terimakasih banyak,sangat muas terimakasih banyak,positive
N/A,0,Pelayanan di tiga putra ok banget,layan di tiga putra ok banget,positive
N/A,0,Good servis,good servis,positive
N/A,0,"Sukses terus! Hehe Pelayanannya baik, ramah dan informasi makasih ya mba gayatri hehe",sukses terus hehe pelayananya baik ramah dan informasi terima kasih ya mbak gayatri hehe,positive
N/A,0,Pelayanan baik. Seles ramah sama pengunjung / pelanggan harga bagus,layan baik les ramah sama unjung pelang harga bagus,positive
N/A,0,Adem luas asik,adem luas asik,positive
N/A,0,"Good service, nice place.",good service nice place,positive
N/A,0,Pelayanan baik nyaman,layan baik nyaman,positive
N/A,0,"Nice place, nice price, nice customers",nice place nice price nice customers,positive
N/A,0,Karyawannya ramah.. Tempat nyaman dan oke.. Sukses..,karyawanya ramah tempat nyaman dan oke sukses,positive
N/A,0,"good place. good service, good price,",good place good service good price,positive
N/A,0,"pelayanan nya terbaik,untuk promotor brand OPPO nya yg namanya mbak oktavin ayu,mbak nya cantik dan telaten wktu handle ibu saya beli OPPO F7",layan nya baik untuk promotor brand opo nya yang nama mbak oktavin ayu mbak nya cantik dan telaten waktu handle ibu saya beli opo,positive
N/A,0,"Pelayanannya enak,ramah,dan jelas.",pelayananya enak ramah dan jelas,positive
N/A,0,"Mantap bgt,,barangnya bagus2 ,staf nya baik2 n ramah",mantap banget barang bagus staf nya baik ramah,positive
N/A,0,Pelayanan ok bgt. Mbak Gayatri,layan ok banget mbak gayatri,positive
N/A,0,Pelayanan nya cepat,layan nya cepat,positive
N/A,0,Bagus barangnya,bagus barang,positive
N/A,0,Gede tempatnya. Pelayanannya baik. Hp lengkap.,gede tempat pelayananya baik hp lengkap,positive
N/A,0,"Tempatnya nyaman, terus pelayanannya ramah dan tampilan ruangannya yg fress",tempat nyaman terus pelayananya ramah dan tampil ruanganya yang fres,positive
N/A,0,Nice pelayanan bagus,nice layan bagus,positive
N/A,0,Pelayanan nya memuaskan,layan nya muas,positive
N/A,0,Toko bagus. Pelayanan selia ramah.,toko bagus layan selia ramah,positive
N/A,0,Belanja di tigaputra memuaskan,belanja di tigaputra muas,positive
N/A,0,Tempatnya beli handphone paling bergengsi di kota malang,tempat beli handphone paling gengsi di kota malang,positive
N/A,0,"Good price, good service",good price good service,positive
N/A,0,Produk lengkap dan pelayanan yg cepat dan ramah..,produk lengkap dan layan yang cepat dan ramah,positive
N/A,0,Good service dan lengkap,good service dan lengkap,positive
N/A,0,"Tempatnya enak dan bersih, ramah, informasi lengkap",tempat enak dan bersih ramah informasi lengkap,positive
N/A,0,"Terima kasih untuk mbak nuning Asus , pelayanannya sangat memuaskan. Sukses trs untuk tiga putra",terima kasih untuk mbak nuning asus pelayananya sangat muas sukses terus untuk tiga putra,positive
N/A,0,Servis nya sangat memuaskan sekalitinggal pakai,servis nya sangat muas sekalitingal pakai,positive
N/A,0,"Very good ,good service",very good good service,positive
N/A,0,Pelayanannya baik dan cepat.,pelayananya baik dan cepat,positive
N/A,0,"Nice comfort place, large parking area and good customer service",nice comfort place large parking area and good customer service,positive
N/A,0,"Pelayanan baik,semoga lebih maju kedepannya",layan baik moga lebih maju depa,positive
N/A,0,"Bagus tempatnya, tpi ada barang yang di cari tpi stoknya hbis. Emang brangnya udah lama kok",bagus tempat tapi ada barang yang di cari tapi stok habis memang barang sudah lama kok,positive
N/A,0,Puas berbelanja hp di tiga putra.. Terima kasih tiga putra,puas belanja hp di tiga putra terima kasih tiga putra,positive
N/A,0,Bagus sih pelayanannya. Tapi kenapa garansi toko nya harus bayar?,bagus sih pelayananya tapi kenapa garansi toko nya harus bayar,negative
N/A,0,Barang lengkap n pelayanan ramah,barang lengkap layan ramah,positive
N/A,0,"Pelayanan yang cepat, tanggap dan nyaman dengan mas adit nya",layan yang cepat tangap dan nyaman dengan mas adit nya,positive
N/A,0,pelayanan memuaskan .... Trimz,layan muas trimz,positive
N/A,0,Nyaman pelayanan ramah cepat tanggap,nyaman layan ramah cepat tangap,positive
N/A,0,Pelayananya baik.. Terutama promotornya vivo,pelayananya baik utama promotor vivo,positive
N/A,0,Pelayanan nya ramah banget....,layan nya ramah banget,positive
N/A,0,"Pelayanan mbak Emil sangat helps Dan sangat memuaskan saya, pelayanan ya juga vague Dan memuaskan. Retina kasih",layan mbak emil sangat helps dan sangat muas saya layan ya juga vague dan muas retina kasih,positive
N/A,0,Good services,good services,positive
N/A,0,"Tempat Nyaman, pegawai ramah,",tempat nyaman pegawai ramah,positive
N/A,0,Mbak nya sabar,mbak nya sabar,positive
N/A,0,Pelayanan bagus dan recomended,layan bagus dan recomended,positive
N/A,0,pelayanan sangat ramah dan menyenangkan..trima kasih tiga putra cell,layan sangat ramah dan senang terima kasih tiga putra cel,positive
N/A,0,"Pelayanan bagus, harga murah",layan bagus harga murah,positive
N/A,0,"Servis bagus, mbknya cantik",servis bagus mbknya cantik,positive
N/A,0,pelayanan memuaskan... thank u,layan muas thank lu,positive
N/A,0,Pelayanannya bagus sabar banget :),pelayananya bagus sabar banget,positive
N/A,0,"santun dn memuaskan,,",santun dan muas,positive
N/A,0,Pelayanan bagus..mbak nyaa ramah2,layan bagus mbak nya ramah,positive
N/A,0,Kasih gimic donk...Untk pembelian tertentu,kasih gimic dong untuk beli tentu,positive
N/A,0,Trimakasih untuk tiga putra kawi..,trimakasih untuk tiga putra kawi,positive
N/A,0,Oke sip sip sip,oke sip sip sip,positive
N/A,0,Untuk toko tiga putra toko handphone yg lengkap. Pelayanannya baik banget. Sip deh pokoknya.,untuk toko tiga putra toko handphone yang lengkap pelayananya baik banget sip deh pokok,positive
N/A,0,Kepuasan pelanggan prioritas utama... kebersihan harus d utamakan,puas pelang prioritas utama bersih harus di utama,positive
N/A,0,Aku selalu beli hp disini karena disini pelayanannya baik dan harganya pun murah dibanding yg lain!,aku selalu beli hp sini karena sini pelayananya baik dan harga pun murah banding yang lain,positive
N/A,0,Trimakasih bagus bngett mlayani kami,trimakasih bagus banget mlayani kami,positive
N/A,0,Alhamdulillah ramah semua .... tlaten menjelaskan,alhamdulilah ramah semua tlaten jelas,positive
N/A,0,Karyawan e ada yg celometan gk jelas dan kurang ramah,karyawan ada yang celometan enggak jelas dan kurang ramah,negative
N/A,0,Lebih bagis kalo jual silikon hapenya juga... overall,lebih bagis kalo jual silikon hapenya juga overal,negative
N/A,0,Mbak emil trims ya nice serve.,mbak emil terima kasih ya nice serve,positive
N/A,0,"Pelayanannya sih gietss... Barangnya complet pula, pokok TOP wes....",pelayananya sih giets barang complet pula pokok top wes,positive
N/A,0,"Pelayanannya ramah dan cepat, kualitasnya terjamin. G nyesel deh pokoknya blanja di tiga putra",pelayananya ramah dan cepat kualitas jamin enggak sesal deh pokok blanja di tiga putra,positive
N/A,0,"Spg di tiga putra humble dan cantik2, menjelaskan spesifikasi handphone yg mau dibeli dengan detail. Gak pernah kecewa beli di tiga putra",spg di tiga putra humble dan cantik jelas spesifikasi handphone yang mau beli dengan detail enggak pernah kecewa beli di tiga putra,positive
N/A,0,Pelayanan sangat baik.. memanjakan pelanggan dan kualitas barang sesuai seperti deskripsi,layan sangat baik manja pelang dan kualitas barang sesuai seperti deskripsi,positive
N/A,0,Mromotornya ramah ramah...penjelasan mengenai klasifikasi hp.nya sangat detail dan jelas. .,mromotornya ramah ramah jelas kena klasifikasi hp nya sangat detail dan jelas,positive
